,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,latitude,longitude
2914,flat,corona optus,sector 37c,1.44,7236.0,3.0,3,3+,2.0,Relatively New,1789.0,1,1,0,0,1,2,49,28.4515,76.9882
2915,flat,ss the leaf,sector 85,1.75,7267.0,3.0,4,3,8.0,Relatively New,2179.0,0,1,0,0,0,2,49,28.4042,76.9513
2916,flat,signature global synera,sector 81,0.48,8027.0,2.0,2,1,14.0,Relatively New,547.0,0,0,0,0,0,0,14,28.3867,76.9485
2917,house,independent,sector 25,13.0,45710.0,6.0,8,3+,2.0,Relatively New,2844.0,1,1,1,1,0,1,0,28.4844,77.086
2918,flat,godrej,sector 79,1.28,8505.0,3.0,3,3,7.0,Relatively New,1362.0,0,0,0,0,0,2,158,28.3624,76.9787
2919,flat,ild greens,sector 37c,0.95,9223.0,2.0,2,3+,11.0,Relatively New,1179.0,0,0,1,1,0,0,119,28.4515,76.9882
2920,house,independent,sector 82,7.5,23148.0,5.0,5,3+,2.0,Relatively New,3240.0,0,1,0,1,0,0,135,28.3935,76.96
2921,house,independent,sector 39,1.6,17937.0,1.0,1,2,2.0,Old Property,892.0,0,0,0,0,0,2,40,28.4434,77.0515
2922,flat,bestech park view spa next,sector 67,2.7,11489.0,4.0,4,3+,9.0,Moderately Old,2127.0,0,1,0,1,0,0,149,28.3859,77.0608
2923,flat,sare crescent parc royal greens phase 1,sector 92,1.0,3713.0,4.0,4,3,15.0,New Property,1828.0,0,0,0,0,0,2,31,28.4079,76.9153
2924,flat,vatika gurgaon,sector 83,1.42,8875.0,4.0,4,3,7.0,Relatively New,2000.0,1,1,0,0,0,2,103,28.3986,76.9647
2925,flat,milan cghs 9,sector 39,2.0,8333.0,3.0,3,3+,0.0,Old Property,2400.0,0,0,0,0,0,2,0,28.4434,77.0515
2926,flat,conscient heritage max,sector 102,2.5,11633.0,3.0,4,3+,25.0,New Property,1945.0,1,1,0,0,0,0,56,28.475,76.9715
2927,flat,signature global solera,sector 107,0.28,5680.0,2.0,2,2,11.0,Relatively New,543.0,0,0,0,0,0,2,29,28.5052,76.9729
2928,flat,tulip violet,sector 69,1.76,8756.0,4.0,4,2,6.0,Relatively New,1819.0,0,0,0,0,0,2,108,28.3966,77.0341
2929,flat,emaar palm gardens,sector 83,1.8,9474.0,3.0,3,3+,9.0,Relatively New,1719.0,0,0,0,0,0,2,55,28.3986,76.9647
2930,flat,emaar mgf emerald floors premier,sector 65,2.65,16061.0,3.0,3,3,5.0,Relatively New,1650.0,1,1,0,0,0,2,37,28.403,77.069
2931,flat,umang monsoon breeze,sector 78,0.69,5391.0,2.0,2,2,11.0,Moderately Old,1422.0,0,0,0,0,0,2,60,28.3733,76.9729
2932,flat,ats triumph,sector 104,2.5,7937.0,4.0,4,3+,14.0,New Property,2851.0,0,1,0,0,0,2,21,28.4788,76.996
2933,flat,m3m capital,sector 113,2.0,12012.0,3.0,3,2,24.0,Under Construction,1507.0,0,0,0,0,0,2,47,28.5287,77.0233
2934,flat,ramprastha primera,sector 37d,1.1,6111.0,3.0,3,3,6.0,Relatively New,1700.0,0,0,0,0,0,2,149,28.4478,76.9703
2935,flat,m3m soulitude,sector 89,1.42,9979.0,3.0,3,2,3.0,New Property,1581.0,0,0,0,0,0,2,15,28.4253,76.9439
2936,flat,godrej,sector 79,1.41,8998.0,2.0,2,3,3.0,New Property,1747.0,1,0,0,0,0,2,104,28.3624,76.9787
2937,flat,smart world gems,sector 89,1.16,10498.0,3.0,2,3,1.0,New Property,998.0,1,0,0,0,0,2,49,28.4253,76.9439
2938,flat,shapoorji pallonji joyville gurugram,sector 102,1.9,10259.0,3.0,3,3+,15.0,New Property,1700.0,0,0,0,1,0,2,174,28.475,76.9715
2939,house,independent,sector 45,10.0,30864.0,6.0,6,3+,4.0,Moderately Old,3240.0,1,1,1,1,0,0,70,28.4466,77.066
2940,flat,indiabulls centrum park,sector 103,1.2,8433.0,2.0,2,3,3.0,Moderately Old,1288.0,0,0,0,0,0,2,26,28.4949,76.9845
2941,house,unitech uniworld resorts,sector 33,9.55,19293.0,6.0,7,3+,2.0,Relatively New,4950.0,1,1,1,1,0,0,126,28.442,77.0207
2942,flat,pyramid urban homes 2,sector 86,0.43,8583.0,2.0,2,1,6.0,New Property,557.0,1,0,0,0,0,2,92,28.3986,76.9384
2943,flat,bptp terra,sector 37d,1.75,7987.0,4.0,4,3,7.0,Relatively New,2100.0,0,0,0,0,1,0,120,28.4478,76.9703
2944,house,independent,sector 4,3.3,14667.0,3.0,3,2,1.0,Old Property,2250.0,0,0,0,0,0,2,34,28.4738,77.0107
2945,flat,ats kocoon,sector 109,1.7,12879.0,3.0,3,3,22.0,Relatively New,1550.0,0,0,0,0,0,2,103,28.5073,77.0089
2946,flat,sbtl caladium,sector 109,1.63,6405.0,3.0,3,2,8.0,Relatively New,2303.0,0,1,0,0,0,2,159,28.5073,77.0089
2947,flat,experion windchants,sector 112,3.65,11428.0,3.0,5,2,3.0,Relatively New,2800.0,0,1,0,0,0,2,72,28.5282,77.0176
2948,house,independent,sector 7,2.25,16892.0,5.0,3,0,2.0,Old Property,148.0,0,0,0,0,0,2,0,28.4644,77.0143
2949,flat,vatika lifestyle homes,sector 83,1.1,6268.0,3.0,3,2,8.0,Relatively New,1588.0,1,0,1,1,0,0,174,28.3986,76.9647
2950,flat,tarc maceo,sector 91,1.8,7759.0,3.0,3,3+,0.0,Relatively New,2578.0,0,0,0,1,0,1,45,28.4014,76.9225
2951,flat,smart world orchard,sector 61,1.6,13913.0,2.0,2,2,3.0,Under Construction,1278.0,1,0,0,0,0,2,37,28.405,77.0963
2952,house,independent,sector 12,1.7,9444.0,3.0,3,0,1.0,Old Property,200.0,0,0,0,0,0,2,0,28.4723,77.032
2953,flat,bhagwati sadan,sector 12,1.15,5500.0,3.0,4,2,2.0,Old Property,2000.0,0,1,0,0,1,2,0,28.4723,77.032
2954,house,independent,sector 23,5.1,16569.0,3.0,2,0,1.0,Old Property,3078.0,0,0,0,0,1,2,27,28.5121,77.0478
2955,flat,ss the leaf,sector 85,1.22,13319.0,2.0,2,3,16.0,Relatively New,1300.0,0,0,1,0,0,2,81,28.4042,76.9513
2956,house,independent,sector 3 phase 3 extension,0.75,6410.0,2.0,2,0,1.0,Moderately Old,130.0,0,0,0,0,0,2,0,28.4874,77.0158
2957,flat,raheja vedaanta,sector 108,1.0,4854.0,2.0,2,2,0.0,Relatively New,2060.0,0,0,0,0,0,2,0,28.5134,76.983
2958,flat,signature global synera,sector 81,0.48,8451.0,2.0,2,1,7.0,Relatively New,613.0,0,0,0,0,0,0,70,28.3867,76.9485
2959,flat,supertech hilltown,sector 2,0.8,5556.0,3.0,2,3,8.0,Moderately Old,1440.0,0,0,0,0,0,2,0,28.5095,77.032
2960,house,eldeco mansionz,sector 48,5.0,21368.0,7.0,7,3,2.0,Moderately Old,2340.0,0,0,0,0,0,0,40,28.4177,77.0359
2961,house,independent,sector 7,3.0,11494.0,7.0,7,0,3.0,Old Property,2610.0,0,0,0,0,0,2,0,28.4644,77.0143
2962,flat,dlf regal gardens,sector 90,1.75,7901.0,4.0,4,3+,3.0,Relatively New,2005.0,0,0,0,0,1,2,6,28.4085,76.9369
2963,flat,m3m woodshire,sector 107,0.8,5857.0,2.0,2,3+,7.0,Relatively New,1236.0,0,0,0,0,0,0,165,28.5052,76.9729
2964,house,independent,sector 43,3.35,26973.0,1.0,1,0,1.0,Old Property,1242.0,0,0,0,0,0,2,9,28.4629,77.0772
2965,house,palam vihar extension west zone rwa,sector 2,0.35,6481.0,2.0,2,0,1.0,New Property,600.0,0,0,0,0,0,2,0,28.5095,77.032
2966,house,independent,sector 24,1.45,2984.0,3.0,3,1,2.0,Old Property,540.0,0,0,0,0,0,2,9,28.4939,77.1038
2967,flat,tulip yellow,sector 69,1.8,10563.0,3.0,3,3,14.0,Under Construction,1893.0,0,0,0,0,0,2,49,28.3966,77.0341
2968,flat,bestech park view grand spa,sector 81,4.0,9524.0,4.0,5,3+,15.0,Relatively New,3801.0,0,1,0,0,0,0,127,28.3867,76.9485
2969,house,independent,sector 4,2.3,17012.0,4.0,4,3,2.0,Old Property,160.0,0,0,0,0,0,0,15,28.4738,77.0107
2970,flat,dlf the grove,sector 43,6.0,25000.0,4.0,4,2,1.0,Under Construction,2667.0,0,1,0,0,0,0,49,28.4629,77.0772
2971,flat,ss the leaf,sector 85,1.91,5026.0,4.0,6,3,6.0,Relatively New,3890.0,0,1,0,0,0,2,174,28.4042,76.9513
2972,flat,ss the leaf,sector 85,1.2,7317.0,2.0,2,3,12.0,Relatively New,1484.0,0,0,0,0,0,0,157,28.4042,76.9513
2973,flat,emaar mgf emerald estate,sector 65,1.75,12545.0,3.0,3,3,10.0,Relatively New,1081.0,0,1,0,0,0,0,124,28.403,77.069
2974,flat,green court,sector 90,0.47,6812.0,2.0,2,1,0.0,New Property,767.0,0,0,0,0,0,2,49,28.4085,76.9369
2975,flat,experion windchants,sector 112,3.29,11742.0,3.0,3,3+,2.0,Relatively New,2225.56,0,1,0,0,0,0,152,28.5282,77.0176
2976,flat,maa bhagwati residency,sector 7,0.45,5000.0,2.0,2,1,4.0,Relatively New,1000.0,0,0,0,0,0,2,28,28.4644,77.0143
2977,flat,apex our homes,sector 37c,0.35,3784.0,2.0,2,1,7.0,Relatively New,850.0,0,0,0,0,0,0,158,28.4515,76.9882
2978,flat,dlf city plots phase 3,sector 24,6.5,18571.0,4.0,5,3+,3.0,New Property,3889.0,0,1,0,0,0,1,42,28.4939,77.1038
2979,flat,ss the leaf,sector 85,1.07,6524.0,2.0,2,3,21.0,Relatively New,1484.0,0,0,0,1,0,2,67,28.4042,76.9513
2980,flat,trisara our homes 3,sohna road,0.21,4339.0,1.0,1,0,2.0,Relatively New,484.0,0,0,0,0,0,2,0,28.4159,77.0274
2981,flat,experion the heartsong,sector 108,1.3,8344.0,3.0,3,3+,7.0,Relatively New,1661.0,1,0,0,0,0,2,150,28.5134,76.983
2982,flat,vatika the seven lamps,sector 82,1.37,8754.0,3.0,3,3,11.0,Relatively New,2000.0,1,1,0,1,0,0,145,28.3935,76.96
2983,house,vatika india next,sector 82,6.5,20062.0,4.0,3,0,2.0,Relatively New,3240.0,0,0,0,0,0,2,0,28.3935,76.96
2984,flat,gls avenue 51,sector 92,0.42,7107.0,2.0,2,1,4.0,Relatively New,657.0,1,0,0,1,0,0,42,28.4079,76.9153
2985,flat,dlf regal gardens,sector 90,1.3,7151.0,3.0,3,3+,7.0,Relatively New,1700.0,0,0,0,0,0,2,141,28.4085,76.9369
2986,flat,ansal api esencia,sector 67,1.0,6435.0,3.0,3,3+,2.0,Moderately Old,1406.0,0,0,0,0,0,2,9,28.3859,77.0608
2987,flat,signature global city 63a,sector 63a,1.55,14776.0,2.0,2,2,2.0,Under Construction,1167.0,0,0,0,0,0,2,0,28.3923,77.0888
2988,flat,emaar imperial gardens,sector 102,1.7,8395.0,3.0,4,3+,8.0,Relatively New,1750.0,0,1,0,1,0,0,174,28.475,76.9715
2989,flat,ss the leaf,sector 85,2.03,7229.0,4.0,4,3+,3.0,Relatively New,2225.0,0,0,0,0,1,2,49,28.4042,76.9513
2990,flat,orris carnation residency,sector 85,1.1,6687.0,3.0,4,3,6.0,Moderately Old,1467.0,0,1,0,0,0,1,65,28.4042,76.9513
2991,flat,pareena laxmi apartments,sector 99a,0.32,5787.0,2.0,2,2,11.0,New Property,502.0,0,0,0,0,0,2,66,28.4561,76.9542
2992,flat,ambience creacions,sector 22,1.99,14420.0,2.0,2,2,9.0,New Property,1285.0,1,1,0,1,0,2,20,28.5072,77.064
2993,flat,afnhb jalvayu vihar,sector 30,1.45,11154.0,3.0,2,2,2.0,Old Property,1300.0,0,0,0,0,0,1,75,28.4604,77.0579
2994,flat,emaar gurgaon greens,sector 102,1.4,8485.0,3.0,3,3,4.0,Relatively New,1493.0,0,1,0,0,0,0,83,28.475,76.9715
2995,flat,ss the leaf,sector 85,2.0,6579.0,4.0,5,3+,1.0,Relatively New,2545.0,0,1,1,0,0,2,106,28.4042,76.9513
2996,flat,satya the hermitage,sector 103,1.12,5625.0,3.0,4,3+,9.0,New Property,1734.0,0,1,0,0,0,2,49,28.4949,76.9845
2997,house,independent,sector 43,5.5,19298.0,8.0,7,3+,3.0,Moderately Old,2850.0,1,1,0,1,1,0,123,28.4629,77.0772
2998,house,dlf city plots phase 2,sector 25,7.5,31686.0,9.0,9,3+,4.0,Relatively New,2300.5,1,1,0,1,0,0,160,28.4844,77.086
2999,flat,adani aangan arcade,sector 88a,0.45,7200.0,2.0,2,1,3.0,New Property,694.0,0,0,0,0,0,2,14,28.4347,76.9557
3000,house,uppal southend,sector 49,3.75,25562.0,2.0,6,3+,3.0,Moderately Old,1467.0,1,0,0,0,0,0,26,28.4121,77.048
3001,flat,vipul belmonte,sector 53,6.0,24490.0,3.0,4,3+,6.0,Moderately Old,2217.0,0,1,0,0,1,0,26,28.4433,77.0948
3002,flat,signature global solera,sector 107,0.28,5726.0,2.0,2,2,10.0,Relatively New,543.0,0,0,0,0,0,2,38,28.5052,76.9729
3003,flat,emaar gurgaon greens,sector 102,1.5,9091.0,3.0,3,3,7.0,Relatively New,1315.0,0,0,0,1,0,0,174,28.475,76.9715
3004,flat,raheja revanta,sector 78,0.99,6100.0,2.0,2,3,14.0,Under Construction,1467.0,0,0,0,0,1,2,39,28.3733,76.9729
3005,house,independent,sector 26,15.0,33201.0,5.0,6,3+,3.0,Moderately Old,4518.0,1,1,1,1,0,0,78,28.4757,77.1032
3006,flat,suposhaa smartworld orchard,sector 61,2.25,14526.0,3.0,3,2,3.0,Under Construction,1721.0,0,0,0,0,0,2,0,28.405,77.0963
3007,flat,ramsons kshitij,sector 95,0.3,3158.0,2.0,2,1,11.0,New Property,950.0,0,0,0,0,0,2,0,28.4172,76.9081
3008,flat,chd avenue,sector 71,0.82,7081.0,2.0,2,2,6.0,Moderately Old,1086.0,0,0,0,0,0,2,0,28.4104,77.0281
3009,flat,satya element one,sector 49,0.87,19333.0,1.0,1,1,2.0,Relatively New,500.0,0,0,0,0,0,2,22,28.4121,77.048
3010,house,unitech uniworld resorts,sector 33,9.5,23336.0,5.0,7,3+,2.0,Under Construction,4071.0,1,1,1,1,0,2,57,28.442,77.0207
3011,flat,rof ananda,sector 95,0.2,5464.0,1.0,1,1,10.0,Relatively New,407.0,0,0,0,0,0,2,82,28.4172,76.9081
3012,flat,experion windchants,sector 112,5.2,10726.0,4.0,6,3+,15.0,Relatively New,3655.35,0,1,0,1,0,0,174,28.5282,77.0176
3013,flat,eldeco accolade,sohna road,0.72,5737.0,2.0,2,3,8.0,Relatively New,1404.0,0,0,0,0,0,2,153,28.4159,77.0274
3014,flat,signature andour heights,sector 71,0.59,8429.0,2.0,2,1,6.0,Moderately Old,639.0,0,0,0,0,0,2,67,28.4104,77.0281
3015,flat,bestech park view residency,sector 2,0.56,8629.0,1.0,2,2,7.0,Moderately Old,723.0,0,0,0,0,0,2,92,28.5095,77.032
3016,flat,the lions cghs,sector 56,2.0,8333.0,4.0,4,3,8.0,Relatively New,2253.0,0,0,0,0,1,0,49,28.4245,77.0991
3017,flat,kashish manor one,sector 111,1.65,7097.0,3.0,4,3+,14.0,Under Construction,2104.0,0,1,0,0,1,2,8,28.5238,77.032
3018,flat,"ganpati apartment  2, laxman vihar phase 1",sector 4,0.45,4707.0,2.0,2,1,0.0,Relatively New,944.0,0,0,0,0,0,2,46,28.4738,77.0107
3019,house,vipul world,sector 48,3.35,5583.0,6.0,5,3+,3.0,Moderately Old,6000.0,0,0,0,0,0,2,53,28.4177,77.0359
3020,house,independent,sector 3,0.37,7923.0,1.0,1,1,1.0,Relatively New,480.0,0,0,0,0,0,2,0,28.4909,77.0176
3021,flat,sobha city,sector 108,2.6,15196.0,3.0,3,2,8.0,Relatively New,1711.0,0,0,0,0,0,2,99,28.5134,76.983
3022,flat,maruti vihar colony,sector 28,0.95,8887.0,2.0,1,1,1.0,Old Property,1188.0,0,0,0,0,0,2,59,28.4728,77.0865
3023,flat,unitech sunbreeze,sector 69,0.75,6849.0,2.0,2,2,4.0,Under Construction,991.0,0,0,0,0,0,2,0,28.3966,77.0341
3024,flat,godrej summit,sector 104,1.1,8668.0,2.0,2,3,16.0,Under Construction,1148.0,0,0,0,0,1,2,88,28.4788,76.996
3025,house,vatika the seven lamps,sector 82,1.6,6598.0,4.0,4,3+,16.0,Moderately Old,2425.0,0,1,0,0,0,2,94,28.3935,76.96
3026,house,independent,sector 17b,8.5,18814.0,4.0,4,2,2.0,Old Property,4518.0,1,1,0,1,0,0,21,28.4806,77.0663
3027,flat,godrej nature plus,sector 33,1.75,8768.0,3.0,3,0,2.0,Under Construction,1996.0,0,0,0,0,0,2,56,28.442,77.0207
3028,flat,shapoorji pallonji joyville gurugram,sector 102,1.25,9874.0,2.0,2,2,0.0,Relatively New,1100.0,0,0,0,0,0,2,79,28.475,76.9715
3029,flat,godrej,sector 79,1.35,8970.0,3.0,3,2,7.0,Relatively New,1362.0,0,0,0,0,0,2,118,28.3624,76.9787
3030,flat,m3m woodshire,sector 107,1.21,6227.0,3.0,3,3,7.0,Moderately Old,1713.0,0,0,0,0,0,0,126,28.5052,76.9729
3031,flat,pareena coban residences,sector 99a,1.08,6626.0,3.0,5,3,2.0,Relatively New,1750.0,0,1,0,0,1,2,49,28.4561,76.9542
3032,flat,eldeco accolade,sohna road,0.72,4976.0,2.0,2,3+,12.0,Relatively New,1131.0,1,0,0,0,0,2,152,28.4159,77.0274
3033,flat,imperia the esfera,sector 37c,0.99,5455.0,3.0,4,3,9.0,Relatively New,1660.0,0,1,0,0,0,2,49,28.4515,76.9882
3034,flat,bestech park view city,sector 48,4.25,9335.0,4.0,5,3+,14.0,Moderately Old,4120.0,1,0,0,0,0,0,81,28.4177,77.0359
3035,flat,godrej,sector 79,1.18,8532.0,2.0,2,3,7.0,Relatively New,1252.0,0,0,0,0,0,2,158,28.3624,76.9787
3036,flat,vipul lavanya,sector 81,1.28,7175.0,3.0,3,3,1.0,Moderately Old,1982.0,0,1,0,1,0,0,49,28.3867,76.9485
3037,flat,pareena mi casa,sector 68,1.1,8835.0,2.0,2,3,11.0,New Property,1127.0,0,0,0,0,0,2,95,28.3853,77.0484
3038,flat,dlf wellington estate,sector 43,2.09,14615.0,3.0,3,2,11.0,Old Property,1294.0,0,0,0,0,0,0,79,28.4629,77.0772
3039,flat,silverglades the melia,sohna road,0.78,5778.0,2.0,2,3,9.0,Under Construction,1222.0,1,0,0,0,0,2,72,28.4159,77.0274
3040,flat,tulip violet,sector 69,1.32,8413.0,3.0,3,1,12.0,Relatively New,1419.0,0,0,0,1,0,2,86,28.3966,77.0341
3041,flat,dlf belvedere towers,sector 25,3.4,13765.0,4.0,4,3,1.0,Old Property,2744.0,0,1,0,0,0,2,26,28.4844,77.086
3042,flat,imperia the esfera,sector 37c,0.99,5500.0,3.0,3,1,10.0,New Property,1643.0,0,1,0,0,0,2,49,28.4515,76.9882
3043,flat,orchid petals,sector 49,4.21,11836.0,5.0,6,3+,14.0,Relatively New,3219.0,0,1,0,1,0,2,35,28.4121,77.048
3044,house,independent,sector 26,18.0,39841.0,5.0,4,3+,4.0,Moderately Old,4518.0,1,1,1,1,0,0,113,28.4757,77.1032
3045,flat,pareena mi casa,sector 68,1.1,9016.0,2.0,2,3,13.0,New Property,1244.0,0,0,0,0,0,2,106,28.3853,77.0484
3046,house,independent,sector 50,12.5,40611.0,6.0,5,3,4.0,Moderately Old,3078.0,1,1,0,1,0,0,23,28.4178,77.0628
3047,flat,mapsko paradise,sector 83,0.75,5597.0,3.0,3,3,10.0,New Property,1162.0,0,0,0,0,1,0,49,28.3986,76.9647
3048,flat,experion windchants,sector 112,6.5,10417.0,4.0,5,3,11.0,Relatively New,4800.0,0,0,0,0,0,2,55,28.5282,77.0176
3049,flat,dlf the primus,sector 82a,2.25,10714.0,3.0,3,3+,29.0,Relatively New,2333.0,0,1,0,0,0,1,72,28.3858,76.9686
3050,flat,conscient heritage max,sector 102,2.2,10237.0,3.0,4,3+,9.0,Moderately Old,1945.0,1,1,0,0,0,2,125,28.475,76.9715
3051,house,independent,sector 26,8.9,32963.0,4.0,4,3+,2.0,Old Property,2700.0,1,1,1,1,0,2,82,28.4757,77.1032
3052,house,independent,sector 43,5.3,27390.0,3.0,9,3+,3.0,Moderately Old,1935.0,0,1,0,0,0,0,71,28.4629,77.0772
3053,flat,emaar palm gardens,sector 83,1.8,9474.0,3.0,4,0,9.0,Relatively New,1900.0,0,0,0,0,0,2,55,28.3986,76.9647
3054,house,independent,sector 7,1.2,11194.0,1.6666666666666667,4,2,3.0,Old Property,1072.0,0,0,0,0,0,2,0,28.4644,77.0143
3055,flat,kiran residency,sector 56,1.55,6889.0,3.0,3,3+,5.0,Moderately Old,1900.0,0,1,0,1,0,0,92,28.4245,77.0991
3056,flat,signature global park,sohna road,0.65,7908.0,2.0,1,2,3.0,New Property,913.0,0,0,0,0,0,2,87,28.4159,77.0274
3057,flat,dlf regal gardens,sector 90,1.24,7066.0,3.0,3,3+,9.0,Relatively New,1600.0,0,0,0,0,1,2,72,28.4085,76.9369
3058,flat,pareena mi casa,sector 68,1.0,8163.0,2.0,2,2,16.0,New Property,1361.0,0,1,0,0,0,2,65,28.3853,77.0484
3059,flat,supertech hues,sector 68,0.93,8611.0,2.0,2,2,11.0,New Property,1200.0,0,0,0,0,0,2,0,28.3853,77.0484
3060,flat,citizen apartment,sector 51,3.55,6826.0,5.0,6,3+,11.0,Moderately Old,5200.0,1,1,1,1,0,0,157,28.432,77.0686
3061,flat,godrej summit,sector 104,1.3,7893.0,3.0,3,3,8.0,New Property,1490.0,0,0,0,0,1,2,103,28.4788,76.996
3062,flat,indiabulls enigma,sector 110,3.7,10882.0,4.0,5,3,7.0,Relatively New,3077.0,0,1,0,0,0,2,156,28.5145,77.0197
3063,house,vipul tatvam villa,sector 48,5.75,22184.0,4.0,4,2,2.0,Moderately Old,2592.0,0,1,0,0,0,2,30,28.4177,77.0359
3064,flat,krrish provence estate,gwal pahari,7.5,7500.0,5.0,6,3+,23.0,Relatively New,9050.0,0,1,0,1,1,2,49,28.4345,77.1446
3065,flat,godrej summit,sector 104,1.05,5833.0,3.0,4,3+,7.0,Relatively New,2000.0,0,1,0,0,0,0,96,28.4788,76.996
3066,house,adani brahma samsara,sector 60,18.02,28200.0,9.0,12,3+,3.0,Relatively New,6390.0,0,1,0,0,0,0,146,28.4003,77.0975
3067,flat,emaar mgf palm studios,sector 66,1.45,14796.0,2.0,2,3,3.0,Relatively New,1082.0,0,0,0,0,0,2,92,28.3925,77.0541
3068,flat,emaar palm gardens,sector 83,1.75,9211.0,3.0,3,3,6.0,Relatively New,1549.0,0,1,0,0,0,0,105,28.3986,76.9647
3069,house,independent,sector 31,3.5,24155.0,4.0,3,3,2.0,Moderately Old,1449.0,0,0,1,0,0,0,81,28.4528,77.0498
3070,flat,signature global grand iva,sector 103,0.5,6667.0,2.0,2,0,10.0,Relatively New,750.0,0,0,0,0,0,2,0,28.4949,76.9845
3071,flat,indiabulls centrum park,sector 103,1.34,7882.0,3.0,3,3+,12.0,Relatively New,1725.0,1,1,1,1,0,0,38,28.4949,76.9845
3072,house,international city by sobha phase 1,sector 109,6.15,27333.0,5.0,5,3+,3.0,Relatively New,2250.0,0,1,1,1,0,0,130,28.5073,77.0089
3073,flat,bestech park view sanskruti,sector 92,1.5,7812.0,3.0,3,3,3.0,Relatively New,1738.0,0,0,0,0,1,2,49,28.4079,76.9153
3074,flat,hcbs sports ville,sohna road,0.29,3973.0,2.0,2,1,4.0,Relatively New,743.0,0,0,0,0,0,2,0,28.4159,77.0274
3075,flat,ireo victory valley,sector 67,4.75,13930.0,4.0,4,3+,0.0,Relatively New,3200.0,1,1,1,1,0,0,165,28.3859,77.0608
3076,flat,tulip violet,sector 69,1.7,8458.0,4.0,4,2,1.0,Relatively New,1819.0,0,0,0,0,0,2,126,28.3966,77.0341
3077,house,unitech uniworld resorts,sector 33,10.0,20202.0,5.0,6,3,4.0,New Property,4950.0,1,1,0,0,0,2,26,28.442,77.0207
3078,flat,prime habitat,sector 99a,0.32,4658.0,2.0,2,1,7.0,Relatively New,601.0,0,0,0,0,0,2,44,28.4561,76.9542
3079,flat,vatika lifestyle homes,sector 83,1.05,5983.0,3.0,3,2,14.0,Relatively New,1588.0,1,1,1,1,0,0,174,28.3986,76.9647
3080,house,iffco nagar and 17b rwa,sector 17,2.98,20566.0,2.0,6,3+,3.0,Relatively New,1449.0,1,0,0,1,0,2,78,28.4791,77.0608
3081,flat,gls avenue 51,sector 92,0.45,7614.0,2.0,2,1,10.0,New Property,646.0,1,0,0,0,0,0,20,28.4079,76.9153
3082,flat,parsvnath exotica,sector 53,4.8,14679.0,3.0,4,3+,12.0,New Property,2895.0,0,0,0,0,0,2,69,28.4433,77.0948
3083,house,emaar mgf marbella,sector 66,12.0,37037.0,4.0,4,3+,3.0,Relatively New,3240.0,1,1,1,1,0,0,160,28.3925,77.0541
3084,flat,mapsko casa bella,sector 82,0.86,8121.0,3.0,3,3,5.0,Moderately Old,1234.0,1,0,0,0,0,0,120,28.3935,76.96
3085,flat,rof ananda,sector 95,0.36,5660.0,2.0,2,2,10.0,New Property,717.0,1,0,0,0,0,2,75,28.4172,76.9081
3086,house,independent,sector 23,2.9,11600.0,4.0,4,3,2.0,Relatively New,2500.0,0,1,0,0,0,0,43,28.5121,77.0478
3087,flat,la lagune,sector 54,6.75,21361.0,4.0,6,3+,11.0,Moderately Old,2455.0,0,1,0,0,0,0,119,28.4348,77.1089
3088,flat,ramsons kshitij,sector 95,0.32,4501.0,2.0,2,1,8.0,Relatively New,563.0,0,0,0,0,1,1,28,28.4172,76.9081
3089,house,independent,sector 40,5.0,21124.0,9.0,9,3+,3.0,Relatively New,2367.0,0,0,0,1,0,0,66,28.4498,77.0567
3090,flat,conscient heritage max,sector 102,2.2,10237.0,3.0,4,3+,20.0,Relatively New,1186.0,1,1,0,0,0,0,45,28.475,76.9715
3091,flat,vatika city,sector 49,3.6,11921.0,4.0,5,3,7.0,Moderately Old,3356.0,0,1,0,1,0,1,15,28.4121,77.048
3092,house,signature global city 63a,sector 63,1.5,6289.0,3.0,3,2,1.0,New Property,2385.0,0,0,0,0,0,2,0,28.3971,77.0867
3093,flat,dlf regal gardens,sector 90,1.79,8081.0,4.0,3,3+,10.0,Moderately Old,2461.0,0,0,0,0,0,2,63,28.4085,76.9369
3094,flat,m3m soulitude,sector 89,1.28,8828.0,3.0,3,2,4.0,Under Construction,1611.0,1,0,0,0,0,2,114,28.4253,76.9439
3095,house,independent,sector 46,2.4,2963.0,4.0,4,3,3.0,Moderately Old,900.0,0,0,1,0,0,0,44,28.4374,77.0586
3096,flat,ashiana anmol,sohna road,0.9,7059.0,2.0,2,2,8.0,Relatively New,1275.0,0,0,0,0,0,2,0,28.4159,77.0274
3097,house,independent,sector 7,0.95,21111.0,2.0,1,1,3.0,New Property,450.0,0,0,0,0,0,2,15,28.4644,77.0143
3098,flat,vatika city,sector 49,2.64,11723.0,3.0,4,3+,2.0,Moderately Old,2252.0,0,1,0,1,0,0,140,28.4121,77.048
3099,house,independent,sector 39,15.0,33333.0,5.0,5,3+,4.0,Moderately Old,4500.0,0,1,0,0,0,0,27,28.4434,77.0515
3100,house,independent,sector 26,8.1,35294.0,5.0,5,2,4.0,Old Property,2295.0,0,0,0,0,0,2,42,28.4757,77.1032
3101,flat,shree vardhman victoria,sector 70,1.75,8204.0,3.0,5,3,7.0,New Property,1527.0,0,1,0,1,0,2,37,28.3944,77.0226
